Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,SalePrice,House_Age,Years_Since_Modified,Garage_Age,TotalBaths,LivingArea,PorchDeckSF
1284,90,RL,94.0,9400,Pave,NoAlley,Reg,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,3,3,CBlock,3,3,3,1,0,1,0,912,912,GasA,3,1,SBrkr,912,912,0,1824,0,0,2,2,4,2,3,5,0,0,NoGarage,0,0,0,0,Y,128,0,0,0,0,0,0,NoFence,None,0,139000,39,39,-40.0,3.0,2736,128
1285,50,RL,50.0,9638,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3,3,1,1,0,1,0,804,804,GasA,5,1,SBrkr,1699,748,0,2447,0,0,2,0,4,1,4,4,1,4,Detchd,1,336,3,3,Y,272,0,42,0,116,0,0,NoFence,None,0,169000,91,20,41.0,2.0,3251,430
1286,50,RM,50.0,6000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,0,1,0,780,780,GasA,5,1,FuseF,825,587,0,1412,0,0,1,0,4,1,3,5,1,4,Detchd,1,280,3,3,Y,45,0,0,0,0,0,0,NoFence,None,0,132500,70,59,70.0,1.0,2192,45
1287,20,RL,69.83881255342125,9790,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,451.0,3,3,CBlock,3,3,1,5,569,3,81,678,1328,GasA,3,1,SBrkr,1328,0,0,1328,1,0,1,1,3,1,3,5,2,4,Attchd,1,528,3,3,Y,0,26,0,0,0,0,0,NoFence,None,0,143000,47,47,47.0,1.5,2656,26
1288,20,RL,104.71669800367613,36500,Pave,NoAlley,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkCmn,621.0,3,4,CBlock,3,3,3,3,812,1,0,812,1624,GasA,2,1,SBrkr,1582,0,0,1582,0,1,2,0,4,1,3,5,0,0,Attchd,1,390,3,3,N,168,198,0,0,0,0,0,NoFence,None,0,190000,42,42,42.0,2.0,3206,366
1289,120,RL,40.0,5664,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,1,6,1158,1,0,343,1501,GasA,5,1,SBrkr,1659,0,0,1659,1,0,2,0,2,1,5,5,1,5,Attchd,3,499,3,3,Y,212,59,0,0,0,0,0,NoFence,None,0,278000,9,9,9.0,2.0,3160,271
1290,60,RL,86.0,11065,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,788.0,4,3,PConc,4,3,2,1,0,1,0,1085,1085,GasA,5,1,SBrkr,1120,850,0,1970,0,0,2,1,3,1,5,5,1,4,BuiltIn,3,753,3,3,Y,177,74,0,0,0,0,0,NoFence,None,0,281000,0,0,0.0,2.5,3055,251
1291,80,RL,75.48247488648009,14112,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,Hip,CompShg,Wd Sdng,HdBoard,BrkFace,86.0,3,3,PConc,3,3,3,6,1014,1,0,138,1152,GasA,3,1,SBrkr,1152,0,0,1152,1,0,1,0,3,1,3,5,1,4,Attchd,2,484,3,3,Y,227,0,0,0,0,0,0,NoFence,None,0,180500,46,46,46.0,1.0,2304,227
1292,160,RM,21.0,1680,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,3,3,CBlock,3,3,1,5,231,1,0,399,630,GasA,3,1,SBrkr,630,672,0,1302,0,0,2,1,3,1,3,5,0,0,Detchd,1,264,3,3,Y,185,0,0,0,0,0,0,NoFence,None,0,119500,37,37,37.0,2.5,1932,185
1293,70,RM,60.0,6600,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Stone,3,3,1,1,0,1,0,994,994,GasA,3,0,SBrkr,1378,994,0,2372,0,0,2,0,4,2,3,4,0,0,Attchd,2,432,3,3,Y,0,287,0,0,0,0,0,NoFence,None,0,107500,117,44,24.0,2.0,3366,287
1294,60,RL,78.0,10140,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,6,194,1,0,638,832,GasA,3,1,SBrkr,832,832,0,1664,0,0,2,1,4,1,3,5,1,3,Attchd,2,528,3,3,Y,0,28,0,0,259,0,0,GdWo,None,0,162900,30,30,30.0,2.5,2496,287
1295,20,RL,60.0,8172,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,WdShing,Plywood,None,0.0,3,3,CBlock,3,3,1,3,167,1,0,697,864,GasA,3,1,SBrkr,864,0,0,864,1,0,1,0,2,1,3,5,0,0,Detchd,1,572,3,3,N,0,0,0,0,0,0,0,NoFence,None,0,115000,51,16,49.0,1.0,1728,0
1296,20,RL,70.0,8400,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,3,3,CBlock,3,3,3,4,1016,1,0,36,1052,GasA,4,1,SBrkr,1052,0,0,1052,1,0,1,1,3,1,3,5,0,0,Attchd,2,288,3,3,Y,356,0,0,0,0,0,0,GdWo,None,0,138500,38,38,38.0,1.5,2104,356
1297,20,RL,80.0,8700,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,3,4,CBlock,3,3,2,5,776,1,0,344,1120,GasA,4,1,SBrkr,1128,0,0,1128,1,0,2,0,3,1,3,5,0,0,Attchd,2,525,3,3,Y,192,20,123,0,0,0,0,MnPrv,None,0,155000,45,45,45.0,2.0,2248,335
1298,180,RM,35.0,3675,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,3,3,PConc,4,3,4,6,547,1,0,0,547,GasA,4,1,SBrkr,1072,0,0,1072,1,0,2,0,2,1,3,5,0,0,Basment,3,525,3,3,Y,0,44,0,0,0,0,0,NoFence,None,0,140000,1,0,1.0,2.0,1619,44
1300,20,RL,75.0,7500,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,2,340,3,906,0,1246,GasA,5,1,SBrkr,1246,0,0,1246,1,0,1,1,3,1,4,5,0,0,Attchd,2,305,3,3,Y,218,0,0,0,0,0,0,GdPrv,None,0,154000,51,16,51.0,1.5,2492,218
1301,60,RL,71.10804896890787,10762,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,694,1,0,284,978,GasA,5,1,SBrkr,1005,978,0,1983,0,0,2,1,3,1,4,5,1,3,Attchd,3,490,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,225000,10,10,10.0,2.5,2961,0
1302,70,RL,66.84853334409577,7500,Pave,NoAlley,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,547,1,0,224,771,GasA,2,1,SBrkr,753,741,0,1494,0,0,1,0,3,1,4,5,2,4,Attchd,1,213,3,3,P,0,0,0,0,224,0,0,NoFence,None,0,177500,67,59,67.0,1.0,2265,224
1303,60,RL,92.0,10120,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,4,3,PConc,4,3,1,6,740,1,0,425,1165,GasA,5,1,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,4,5,1,3,Attchd,2,844,3,3,Y,309,78,0,0,0,0,0,NoFence,None,0,290000,12,12,12.0,2.5,3691,387
1304,20,RL,73.0,8688,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,4,3,PConc,4,3,3,1,0,1,0,1616,1616,GasA,5,1,SBrkr,1616,0,0,1616,0,0,2,0,3,1,4,5,0,0,Attchd,2,834,3,3,Y,208,59,0,0,0,0,0,NoFence,None,0,232000,1,1,1.0,2.0,3232,267
1305,160,RM,32.0,3363,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,4,3,PConc,4,3,1,1,0,1,0,976,976,GasA,5,1,SBrkr,976,732,0,1708,0,0,2,0,3,1,4,2,0,0,Detchd,1,380,3,3,Y,0,40,0,0,0,0,0,NoFence,None,0,130000,2,2,2.0,2.0,2684,40
1306,20,RL,108.0,13173,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,4,3,PConc,5,3,1,6,1572,1,0,80,1652,GasA,5,1,SBrkr,1652,0,0,1652,1,0,2,0,2,1,5,5,2,5,Attchd,3,840,3,3,Y,404,102,0,0,0,0,0,NoFence,None,0,325000,3,2,3.0,2.0,3304,506
1307,120,RL,48.0,6955,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,4,3,PConc,4,3,1,1,0,1,0,1368,1368,GasA,5,1,SBrkr,1368,0,0,1368,0,0,2,0,2,1,4,5,1,4,Attchd,2,474,3,3,Y,132,35,0,0,0,0,0,NoFence,None,0,202500,1,0,1.0,2.0,2736,167
1308,20,RL,60.0,8072,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,4,1,5,746,1,0,244,990,GasA,5,1,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,0,0,Detchd,1,480,3,3,Y,0,64,0,0,0,0,0,NoFence,None,0,138000,15,14,9.0,1.0,1980,64
1309,20,RM,100.0,12000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,6,144,5,608,172,924,GasA,5,1,SBrkr,1122,0,0,1122,1,0,1,0,2,1,4,5,0,0,Attchd,1,528,3,3,Y,0,36,0,0,0,0,0,GdWo,None,0,147000,60,3,60.0,1.0,2046,36
1310,20,RL,66.39542116696218,7153,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,3,3,CBlock,4,3,1,6,1200,1,0,78,1278,GasA,4,1,SBrkr,1294,0,0,1294,1,0,2,0,3,1,4,5,0,0,Attchd,2,496,3,3,Y,112,51,0,0,0,0,0,GdWo,None,0,179200,17,17,17.0,2.0,2572,163
1311,20,RL,100.0,17500,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,Gable,CompShg,BrkFace,HdBoard,None,0.0,4,4,PConc,4,3,3,6,1406,1,0,496,1902,GasA,3,1,SBrkr,1902,0,0,1902,1,0,2,0,3,1,5,5,2,3,Attchd,3,567,3,3,Y,0,207,162,0,0,0,0,NoFence,None,0,335000,51,8,51.0,2.0,3804,369
1312,20,RL,68.0,8814,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,4,3,PConc,4,3,1,6,925,1,0,349,1274,GasA,5,1,SBrkr,1274,0,0,1274,1,0,2,0,3,1,4,5,0,0,Attchd,2,508,3,3,Y,264,98,0,0,0,0,0,NoFence,None,0,203000,2,0,2.0,2.0,2548,362
1313,60,RL,69.55414841908372,9572,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,4,3,PConc,5,3,1,6,482,1,0,971,1453,GasA,5,1,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,4,5,1,5,Attchd,2,750,4,4,Y,500,0,0,0,0,0,0,NoFence,None,0,302000,17,17,17.0,2.5,4263,500
1314,60,RL,108.0,14774,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,4,3,PConc,4,3,1,1,0,1,0,1393,1393,GasA,5,1,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,4,5,1,3,BuiltIn,3,779,3,3,Y,668,30,0,0,0,0,0,NoFence,None,0,333168,11,11,11.0,2.5,3992,698
1315,20,RL,60.0,8190,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,732,1,0,216,948,GasA,5,1,SBrkr,948,0,0,948,1,0,1,0,3,1,3,5,1,3,Detchd,1,280,3,3,Y,0,36,0,0,0,0,0,NoFence,None,0,119000,53,53,51.0,1.0,1896,36
1316,60,RL,85.0,11075,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,2,3,2,5,500,2,276,176,952,GasA,3,1,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,3,5,2,4,Attchd,1,576,3,3,Y,280,0,0,0,0,0,0,NoFence,None,0,206900,39,39,39.0,2.5,3064,280
1317,20,RL,61.0,10226,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,4,3,PConc,5,3,4,1,0,1,0,1622,1622,GasA,5,1,SBrkr,1630,0,0,1630,1,0,2,0,3,1,5,5,1,4,Attchd,2,860,3,3,Y,172,42,0,0,0,0,0,NoFence,None,0,295493,1,1,1.0,2.0,3252,214
1318,120,FV,47.0,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,4,1,1,0,1,0,1352,1352,GasA,5,1,SBrkr,1352,0,0,1352,0,0,2,0,2,1,4,5,1,4,Attchd,2,466,3,3,Y,0,241,0,0,0,0,0,NoFence,None,0,208900,1,0,1.0,2.0,2704,241
1319,20,RL,76.35605427121317,14781,Pave,NoAlley,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,4,3,PConc,4,3,4,1,0,1,0,1753,1753,GasA,5,1,SBrkr,1787,0,0,1787,0,0,2,0,3,1,4,5,1,3,Attchd,2,748,3,3,Y,198,150,0,0,0,0,0,NoFence,None,0,275000,5,4,5.0,2.0,3540,348
1320,20,RL,75.0,10215,Pave,NoAlley,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,3,3,PConc,3,3,1,5,492,1,0,372,864,GasA,5,1,SBrkr,948,0,0,948,0,0,1,0,3,1,3,5,0,0,Attchd,1,248,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,111000,53,53,53.0,1.0,1812,0
1321,20,RL,70.0,8400,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,5,189,3,661,628,1478,GasA,4,1,SBrkr,1478,0,0,1478,1,0,1,1,3,1,3,5,2,4,Attchd,2,442,3,3,Y,114,0,0,0,216,0,0,NoFence,None,0,156500,52,52,52.0,1.5,2956,330
1322,20,RL,65.70857100796428,6627,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,0,0,0,0,0,0,0,0,0,Floor,3,0,SBrkr,720,0,0,720,0,0,1,0,2,1,3,5,0,0,Detchd,1,287,3,2,Y,0,0,0,0,0,0,0,NoFence,None,0,72500,59,58,53.0,1.0,720,0
1323,60,RL,107.0,10186,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,674,1,0,76,750,GasA,5,1,SBrkr,1061,862,0,1923,1,0,2,1,3,1,4,5,1,3,Attchd,2,564,3,3,Y,240,39,0,0,0,0,0,NoFence,None,0,190000,18,18,18.0,2.5,2673,279
1324,30,RL,50.0,5330,Pave,NoAlley,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,Hip,CompShg,VinylSd,VinylSd,None,0.0,2,3,CBlock,3,3,1,2,280,1,0,140,420,GasA,4,1,SBrkr,708,0,0,708,0,0,1,0,2,1,2,5,0,0,NoGarage,0,0,0,0,Y,164,0,0,0,0,0,0,NoFence,None,0,82500,69,59,-41.0,1.0,1128,164
1325,20,RL,75.0,9986,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,4,3,PConc,5,3,3,1,0,1,0,1795,1795,GasA,5,1,SBrkr,1795,0,0,1795,0,0,2,0,2,1,4,5,1,4,Attchd,2,895,3,3,Y,0,49,0,0,0,0,0,NoFence,None,0,147000,1,0,0.0,2.0,3590,49
1326,30,RM,40.0,3636,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,BrkTil,3,2,1,1,0,1,0,796,796,GasA,2,0,SBrkr,796,0,0,796,0,0,1,0,2,1,3,5,0,0,NoGarage,0,0,0,0,N,0,0,100,0,0,0,0,MnPrv,None,0,55000,86,58,-42.0,1.0,1592,100
1327,30,RH,70.0,4270,Pave,NoAlley,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,3,544,1,0,0,544,GasA,5,1,SBrkr,774,0,0,774,0,0,1,0,3,1,4,5,0,0,NoGarage,0,0,0,0,Y,0,0,286,0,0,0,0,NoFence,None,0,79000,76,1,-43.0,1.0,1318,286
1328,20,RL,60.0,6600,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,CBlock,3,3,1,5,641,1,0,175,816,GasA,5,1,SBrkr,816,0,0,816,0,1,1,0,3,1,4,5,1,5,Attchd,1,264,3,3,Y,0,0,0,0,0,0,0,MnPrv,None,0,130500,26,0,26.0,1.0,1632,0
1329,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,4,4,BrkTil,4,3,1,2,493,1,0,1017,1510,GasW,5,1,SBrkr,1584,1208,0,2792,0,0,2,0,5,1,3,3,2,3,Detchd,1,520,2,3,Y,0,547,0,0,480,0,0,MnPrv,Shed,1150,256000,88,58,88.0,2.0,4302,1027
1330,60,RL,63.0,9084,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0,1,0,935,935,GasA,4,1,SBrkr,955,677,0,1632,0,0,2,1,3,1,3,5,1,3,Attchd,3,462,3,3,Y,0,28,0,0,0,0,0,NoFence,None,0,176500,8,8,8.0,2.5,2567,28
1331,20,RL,85.0,10000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,4,3,PConc,4,4,3,1,0,1,0,1588,1588,GasA,5,1,SBrkr,1588,0,0,1588,0,0,2,0,3,1,4,5,1,4,Attchd,2,825,3,3,Y,144,45,0,0,0,0,0,NoFence,None,0,227000,1,1,1.0,2.0,3176,189
1332,80,RL,55.0,10780,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,5,483,1,0,428,911,GasA,4,1,SBrkr,954,0,0,954,0,0,1,0,3,1,3,5,0,0,Detchd,1,576,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,132500,30,30,30.0,1.0,1865,0
1333,20,RL,67.0,8877,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,5,690,1,0,126,816,GasA,5,1,SBrkr,816,0,0,816,1,0,1,0,2,1,3,5,1,4,Detchd,1,288,2,2,Y,0,0,0,0,0,0,0,NoFence,None,0,100000,71,51,51.0,1.0,1632,0
1334,50,RM,60.0,7200,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,803,803,GasA,5,1,SBrkr,803,557,0,1360,0,0,1,1,2,1,4,5,0,0,Detchd,1,297,3,3,Y,0,65,190,0,0,0,0,MnPrv,None,0,125500,68,11,55.0,1.5,2163,255
1335,160,RM,24.0,2368,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,2,765,1,0,0,765,GasA,3,1,SBrkr,765,600,0,1365,0,0,1,1,3,1,3,4,0,0,Attchd,1,440,3,3,Y,0,36,0,0,0,0,0,NoFence,None,0,125000,39,39,39.0,1.5,2130,36
1336,20,RL,80.0,9650,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,3,3,CBlock,4,3,1,5,686,1,0,664,1350,GasA,3,1,SBrkr,1334,0,0,1334,0,1,2,0,2,1,3,5,1,3,Attchd,2,630,3,3,Y,0,16,0,0,0,0,0,NoFence,None,0,167900,32,32,32.0,2.0,2684,16
1337,90,RL,87.0,9246,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,3,3,CBlock,3,3,1,1,0,1,0,1656,1656,GasA,3,1,SBrkr,1656,0,0,1656,0,0,2,0,4,2,3,5,0,0,Detchd,1,506,3,3,Y,0,211,0,0,0,0,0,NoFence,None,0,135000,35,35,35.0,2.0,3312,211
1338,30,RM,153.0,4118,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,693,693,Grav,2,0,FuseA,693,0,0,693,0,0,1,0,2,1,2,5,0,0,NoGarage,0,0,0,0,N,0,20,0,0,0,0,0,NoFence,None,0,52500,65,56,-44.0,1.0,1386,20
1339,60,RL,95.0,13450,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,700,1,0,216,916,GasA,5,1,SBrkr,920,941,0,1861,1,0,2,1,3,1,4,5,0,0,BuiltIn,2,492,3,3,Y,146,91,0,0,0,0,0,NoFence,None,0,200000,4,4,4.0,2.5,2777,237
1340,20,RL,120.0,9560,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,2,3,360,1,0,504,864,GasA,5,1,SBrkr,864,0,0,864,0,0,1,0,3,1,3,5,0,0,Attchd,2,288,3,3,Y,0,0,0,0,0,0,0,NoFence,None,0,128500,34,34,34.0,1.0,1728,0
1341,20,RL,70.0,8294,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,1,0,1,0,858,858,GasA,3,1,SBrkr,872,0,0,872,0,0,1,0,3,1,3,5,0,0,Detchd,1,480,3,3,Y,0,0,0,0,0,0,0,GdWo,None,0,123000,36,36,33.0,1.0,1730,0
